Category,Section,Location,Match Bytes,Match Value,Label,Code Unit
Connection,connect,043de0af,63 6f 6e 6e 65 63 74,connect,,"ds ""Multiplexed connection found!\n"""
Connection,connect,0449d1b5,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex12ObjectThreadINS0_18CurlHttpConnectionEPvEE"""
Connection,connect,0449b08e,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex13SharedCounterINS0_31ConnectionOrientedSocketManagerES2_NS0_23SharedPtrDefaultDeleterIS2_EEEE"""
Connection,connect,0449db8a,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex14ConnectionDataE"""
Connection,connect,0449d0ae,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex14HttpConnectionE"""
Connection,connect,0449dbcc,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex16RVConnectionDataE"""
Connection,connect,0449bf9a,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex17ConnectionManagerE"""
Connection,connect,0449d172,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex18CurlHttpConnection15FixedBufferPoolE"""
Connection,connect,0449d0d2,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex18CurlHttpConnectionE"""
Connection,connect,0449c1dd,43 6f 6e 6e 65 63 74,Connect,s_N2nn3nex18JobConnectEndPointE_0449c1d0,"ds ""N2nn3nex18JobConnectEndPointE"""
Connection,connect,0449c0aa,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex19ConnectivityManagerE"""
Connection,connect,0449dbaf,43 6f 6e 6e 65 63 74,Connect,s_N2nn3nex19_DDL_ConnectionDataE_0449dba0,"ds ""N2nn3nex19_DDL_ConnectionDataE"""
Connection,connect,0449de4b,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex20PseudoGlobalVariableINS0_38SecureConnectionServiceDDLDeclarationsEEE"""
Connection,connect,0449dbf1,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex21_DDL_RVConnectionDataE"""
Connection,connect,0449b107,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex22SharedCounterInterfaceINS0_31ConnectionOrientedSocketManagerEEE"""
Connection,connect,0449d980,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex30SecureConnectionProtocolClientE"""
Connection,connect,0449d9b0,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex38SecureConnectionServiceDDLDeclarationsE"""
Connection,connect,0449afa9,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3nex9SharedPtrINS0_31ConnectionOrientedSocketManagerEEE"""
Connection,connect,044951a1,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3pia3nex20NexConnectStationJobE"""
Connection,connect,044952c4,63 6f 6e 6e 65 63 74,connect,,"ds ""N2nn3pia3nex23NexDisconnectStationJobE"""
Connection,connect,04499222,63 6f 6e 6e 65 63 74,connect,,"ds ""N2nn3pia4mesh20DisconnectStationJobE"""
Connection,connect,044996b6,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3pia4mesh27ProcessConnectionRequestJobE"""
Connection,connect,04498733,43 6f 6e 6e 65 63 74,Connect,s_N2nn3pia5local19LdnConnectionSta_04498720,"ds ""N2nn3pia5local19LdnConnectionStatusE"""
Connection,connect,04498f45,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3pia5local22LocalConnectNetworkJobE"""
Connection,connect,04498fc8,63 6f 6e 6e 65 63 74,connect,,"ds ""N2nn3pia5local25LocalDisconnectNetworkJobE"""
Connection,connect,0449870b,63 6f 6e 6e 65 63 74,connect,s_N2nn3pia5local28LdnForceDisconne_044986f0,"ds ""N2nn3pia5local28LdnForceDisconnectNetworkJobE"""
Connection,connect,044989dd,63 6f 6e 6e 65 63 74,connect,,"ds ""N2nn3pia5local30LocalForceDisconnectNetworkJobE"""
Connection,connect,044928e1,43 6f 6e 6e 65 63 74,Connect,,"ds ""N2nn3vfx6detail22ConnectionStripeSystemE"""
Connection,connect,043bc75d,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::PrepareNatTraversal"""
Connection,connect,043384a0,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::PrepareNatTraversalByRelay"""
Connection,connect,043bc787,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::ResolveCurrentAddress"""
Connection,connect,043171fe,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::TestCurrentAddress"""
Connection,connect,042d45a1,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::TryCurrentAddress"""
Connection,connect,042b251b,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::WaitForNatTraversalCompleted"""
Connection,connect,04452d3d,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::WaitForNatTraversalCompletedByRelay"""
Connection,connect,0439b4ad,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::WaitForNatTraversalStarted"""
Connection,connect,043bc7b3,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexConnectStationJob::WaitForNatTraversalStartedByRelay"""
Connection,connect,0439b49f,43 6f 6e 6e 65 63 74,Connect,,"ds ""NexJoinMeshJob::WaitCheckHostConnection"""
Connection,connect,043de48e,63 6f 6e 6e 65 63 74,connect,,"ds ""NexProcessHostMigrationJob::NexCheckOldHostDisconnection"""
Connection,connect,0437ab91,63 6f 6e 6e 65 63 74,connect,,"ds ""NexProcessHostMigrationJob::NexWaitCheckOldHostDisconnection"""
Connection,connect,0425d38e,63 6f 6e 6e 65 63 74,connect,,"ds ""No authentication method was acceptable. (It is quite likely that the SOCKS5 server wanted a username/password, since none was supplied to the server on this connection.)"""
Connection,connect,043064fd,63 6f 6e 6e 65 63 74,connect,,"ds ""No connections available in cache\n"""
Connection,connect,04338206,63 6f 6e 6e 65 63 74,connect,,"ds ""No connections available.\n"""
Connection,connect,044106a3,63 6f 6e 6e 65 63 74,connect,,"ds ""No more connections allowed to host: %d\n"""
Connection,connect,0426e06a,63 6f 6e 6e 65 63 74,connect,,"ds ""No valid port number in connect to host string (%s)\n"""
Connection,connect,042e561e,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::ConnectToRequesterStation"""
Connection,connect,042e5634,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::ConnectToRequesterStation"""
Connection,connect,042d4860,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::SendConnectionResponse"""
Connection,connect,042d487a,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::SendConnectionResponse"""
Connection,connect,04359a7f,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::WaitInverseConnection"""
Connection,connect,04359aa0,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::WaitInverseConnection"""
Connection,connect,04441cbf,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessConnectionRequestJob::WaitResponseAck"""
Connection,connect,0445302b,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessUpdateMeshJob::CheckConnectionAll"""
Connection,connect,04359ac5,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessUpdateMeshJob::SendConnectionReport"""
Connection,connect,04420851,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessUpdateMeshJob::StartRelayConnection"""
Connection,connect,043488d9,43 6f 6e 6e 65 63 74,Connect,,"ds ""ProcessUpdateMeshJob::WaitDirectConnection"""
Connection,connect,0436a262,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""Proxy CONNECT aborted due to timeout"""
Connection,connect,043de016,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""Proxy CONNECT aborted"""
Connection,connect,0439b081,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""Proxy CONNECT connection closed\n"""
Connection,connect,0439b089,63 6f 6e 6e 65 63 74,connect,,"ds ""Proxy CONNECT connection closed\n"""
Connection,connect,044416f4,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""Proxy replied OK to CONNECT request\n"""
Connection,connect,042e4fa6,43 6f 6e 6e 65 63 74,Connect,s_Proxy-Connection:_Keep-Alive_042e4fa0,"ds ""Proxy-Connection: Keep-Alive\r\n"""
Connection,connect,044105f0,43 6f 6e 6e 65 63 74,Connect,,"ds ""Proxy-Connection:"""
Connection,connect,043487f5,43 6f 6e 6e 65 63 74,Connect,,"ds ""RandomMatchmakeJob::GetStationConnection"""
Connection,connect,042b2761,43 6f 6e 6e 65 63 74,Connect,,"ds ""RandomMatchmakeJob::WaitGetStationConnection"""
Connection,connect,043ff237,63 6f 6e 6e 65 63 74,connect,,"ds ""Re-used connection seems dead, get a new one\n"""
Connection,connect,0426dff3,63 6f 6e 6e 65 63 74,connect,,"ds ""Re-using existing connection! (#%ld) with %s %s\n"""
Connection,connect,042a0eb2,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""Received HTTP code %d from proxy after CONNECT"""
Connection,connect,043eef40,43 6f 6e 6e 65 63 74,Connect,,"ds ""RelayRouteManageJob::WaitAllDirectConnectionReport"""
Connection,connect,0425d2aa,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS4 connect to IPv4 %s (locally resolved)\n"""
Connection,connect,04452a2f,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS4 connection to %s not supported\n"""
Connection,connect,0438a9a3,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS4%s: connecting to HTTP proxy %s port %d\n"""
Connection,connect,042f5bf9,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5 connect to IPv4 %s (locally resolved)\n"""
Connection,connect,042b2177,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5 connection to %s not supported\n"""
Connection,connect,043482e7,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5: connecting to HTTP proxy %s port %d\n"""
Connection,connect,04348314,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5: connection timeout"""
Connection,connect,042c2d08,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5: error occurred during connection"""
Connection,connect,0438a9d5,63 6f 6e 6e 65 63 74,connect,,"ds ""SOCKS5: no connection here"""
Connection,connect,042f68f6,63 6f 6e 6e 65 63 74,connect,,"ds ""StateDisconnectSyncCommunication"""
Connection,connect,042aae43,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_INKLING_ROLLERINK_INSTANCE_WORK_ID_FLAG_DISCONNECT"""
Connection,connect,04284acd,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_OBAKYUMU_LINK_NO_CONNECTOR"""
Connection,connect,044478a5,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_OBAKYUMU_STATUS_KIND_CONNECTOR_EXHAUST"""
Connection,connect,04416af8,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_OBAKYUMU_STATUS_KIND_CONNECTOR_WAIT"""
Connection,connect,043d3454,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_OBKYUMU_TYPE_CONNECTOR"""
Connection,connect,04284b08,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_PLUNGER_INSTANCE_WORK_ID_INT_PLUNGERCONNECTOR_OBJECT_ID"""
Connection,connect,0433e06d,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_LUIGI_PLUNGER_LINK_NO_PLUNGERCONNECTOR"""
Connection,connect,0443bd18,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_MASTER_SWORD_INSTANCE_WORK_ID_FLOAT_CONNECT_DIST_MAX"""
Connection,connect,043a5e88,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_MASTER_SWORD_STATUS_KIND_CONNECT"""
Connection,connect,043e63ff,43 4f 4e 4e 45 43 54,CONNECT,,"ds ""WEAPON_ROSETTA_TICO_STATUS_ATTACK_WORK_FLAG_CONNECT_COMBO"""
Connection,connect,0427e921,63 6f 6e 6e 65 63 74,connect,,"ds ""We can reuse, but we want a new connection anyway\n"""
Connection,connect,043bcc5a,43 6f 6e 6e 65 63 74,Connect,,"ds ""WebSocketClient Connect Thread"""
Connection,connect,0439b81a,43 6f 6e 6e 65 63 74,Connect,,"ds ""[Analysis] ------ BEGIN(Pia Connection info, %d.%03d sec. passed) ------"""
Connection,connect,0437a9d2,43 6f 6e 6e 65 63 74,Connect,,"ds ""[ConnectedStripe] Memory Allocate Error!! : %d\n"""
Connection,connect,04243365,63 6f 6e 6e 65 63 74,connect,,"ds ""_ZN2nn3hid14DisconnectNpadERKj"""
Connection,connect,0424b9b2,63 6f 6e 6e 65 63 74,connect,,"ds ""_ZN2nn3ldn10DisconnectEv"""
Connection,connect,0424ba66,43 6f 6e 6e 65 63 74,Connect,,"ds ""_ZN2nn3ldn14ConnectPrivateERKNS0_13NetworkConfigERKNS0_14SecurityConfigERKNS0_17SecurityParameterERKNS0_10UserConfigEiNS0_13ConnectOptionE"""
Connection,connect,0424bad6,43 6f 6e 6e 65 63 74,Connect,,"ds ""_ZN2nn3ldn14ConnectPrivateERKNS0_13NetworkConfigERKNS0_14SecurityConfigERKNS0_17SecurityParameterERKNS0_10UserConfigEiNS0_13ConnectOptionE"""
Connection,connect,0424bcc4,63 6f 6e 6e 65 63 74,connect,,"ds ""_ZN2nn3ldn19GetDisconnectReasonEv"""
Connection,connect,0424bc0d,43 6f 6e 6e 65 63 74,Connect,,"ds ""_ZN2nn3ldn7ConnectERKNS0_11NetworkInfoERKNS0_14SecurityConfigERKNS0_10UserConfigEiNS0_13ConnectOptionE"""
Connection,connect,0424bc5a,43 6f 6e 6e 65 63 74,Connect,,"ds ""_ZN2nn3ldn7ConnectERKNS0_11NetworkInfoERKNS0_14SecurityConfigERKNS0_10UserConfigEiNS0_13ConnectOptionE"""
Connection,connect,0424c155,43 6f 6e 6e 65 63 74,Connect,,"ds ""_ZN2nn6socket7ConnectEiPK8sockaddrj"""
Connection,connect,044528b5,63 6f 6e 6e 65 63 74,connect,,"ds ""allocate connect buffer!\n"""
Connection,connect,0436a1df,63 6f 6e 6e 65 63 74,connect,,"ds ""connect to %s port %ld failed: %s\n"""
Connection,connect,044308fc,63 6f 6e 6e 65 63 74,connect,,"ds ""connect"""
Connection,connect,04441177,63 6f 6e 6e 65 63 74,connect,,"ds ""connecting"""
Connection,connect,0427e212,63 6f 6e 6e 65 63 74,connect,,"ds ""connection%d"""
Connection,connect,0427f515,63 6f 6e 6e 65 63 74,connect,,"ds ""disconnect_off"""
Connection,connect,043deb3a,63 6f 6e 6e 65 63 74,connect,,"ds ""disconnect_on"""
Connection,connect,0426d650,63 6f 6e 6e 65 63 74,connect,,"ds ""is_connected"""
Connection,connect,0438b84d,63 6f 6e 6e 65 63 74,connect,,"ds ""mel_pause_con_connect"""
Connection,connect,04338bf7,63 6f 6e 6e 65 63 74,connect,,"ds ""mnu_amiibo_writing_controller_connect"""
Connection,connect,0424a2ce,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsocketConnect"""
Connection,connect,0424a40d,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionCreate"""
Connection,connect,0424a423,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionDestroy"""
Connection,connect,0424a43a,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionDoHandshakeWithCertBuffer"""
Connection,connect,0424a463,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionGetConnectionId"""
Connection,connect,0424a470,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionGetConnectionId"""
Connection,connect,0424a482,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionGetVerifyCertError"""
Connection,connect,0424a4a4,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionPending"""
Connection,connect,0424a4bb,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionRead"""
Connection,connect,0424a4cf,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetHostName"""
Connection,connect,0424a4ea,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetIoMode"""
Connection,connect,0424a503,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetOption"""
Connection,connect,0424a51c,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetSessionCacheMode"""
Connection,connect,0424a53f,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetSocketDescriptor"""
Connection,connect,0424a562,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionSetVerifyOption"""
Connection,connect,0424a581,43 6f 6e 6e 65 63 74,Connect,,"ds ""nnsslConnectionWrite"""
Connection,connect,0436a9ee,63 6f 6e 6e 65 63 74,connect,,"ds ""playing_frequent_disconnection"""
Connection,connect,0439bf16,63 6f 6e 6e 65 63 74,connect,,"ds ""set_panel_%dp_disconnect"""
Connection,disconnect,043eef7f,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""(IsDisconnecting() && !Core::GetInstance()->GetTerminateImmediately())"""
Connection,disconnect,04290137,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::CutRouteOfRelayConnection"""
Connection,disconnect,0436a943,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::DisconnectionSucceeded"""
Connection,disconnect,0436a959,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::DisconnectionSucceeded"""
Connection,disconnect,0436a914,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::SendDisconnectionRequest"""
Connection,disconnect,0436a92e,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::SendDisconnectionRequest"""
Connection,disconnect,043ff953,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::WaitForDisconnection"""
Connection,disconnect,043ff970,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""DisconnectStationJob::WaitForDisconnection"""
Connection,disconnect,0430ac7d,44 49 53 43 4f 4e 4e 45 43 54,DISCONNECT,,"ds ""FIGHTER_STATUS_HAMMER_INT_DISCONNECT_FRAME"""
Connection,disconnect,043ffa15,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""IsDisconnecting()"""
Connection,disconnect,042a155a,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""JoinMeshJob::StartDisconnectStations"""
Connection,disconnect,04290178,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""JoinMeshJob::WaitDisconnectStations"""
Connection,disconnect,0426e529,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LanProcessHostMigrationJob::LanCheckOldHostDisconnection"""
Connection,disconnect,04441b8b,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LanProcessHostMigrationJob::LanWaitCheckOldHostDisconnection"""
Connection,disconnect,04410df4,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LdnBackgroundProcessJob::WaitDisconnected"""
Connection,disconnect,0429019e,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LeaveMeshJob::StartDisconnectStations"""
Connection,disconnect,043285c2,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LeaveWithHostMigrationJob::StartDisconnectStations"""
Connection,disconnect,042d4821,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LeaveWithHostMigrationJob::WaitDisconnectStations"""
Connection,disconnect,0425d89f,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalBackgroundProcessJob::DisconnectNetwork"""
Connection,disconnect,04290129,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDestroyNetworkJob::WaitUntilAllClientsDisconnection"""
Connection,disconnect,04452fb0,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDisconnectNetworkJob::TryPrepareDisconnectNetwork"""
Connection,disconnect,04452fd0,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDisconnectNetworkJob::TryPrepareDisconnectNetwork"""
Connection,disconnect,0437ad06,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDisconnectNetworkJob::WaitDisconnectNetwork"""
Connection,disconnect,0437ad20,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDisconnectNetworkJob::WaitDisconnectNetwork"""
Connection,disconnect,04348895,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalDisconnectNetworkJob::WaitForCancel"""
Connection,disconnect,0436a892,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalForceDisconnectNetworkJob::WaitDisconnected"""
Connection,disconnect,0436a8ac,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalForceDisconnectNetworkJob::WaitDisconnected"""
Connection,disconnect,042e5520,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalForceDisconnectNetworkJob::WaitHostMigrationEnd"""
Connection,disconnect,043bca32,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalHostMigrationJob::DisconnectNetwork"""
Connection,disconnect,04420776,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""LocalHostMigrationJob::WaitDisconnectNetwork"""
Connection,disconnect,044952c1,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""N2nn3pia3nex23NexDisconnectStationJobE"""
Connection,disconnect,0449921f,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""N2nn3pia4mesh20DisconnectStationJobE"""
Connection,disconnect,04498fc5,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""N2nn3pia5local25LocalDisconnectNetworkJobE"""
Connection,disconnect,04498708,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,s_N2nn3pia5local28LdnForceDisconne_044986f0,"ds ""N2nn3pia5local28LdnForceDisconnectNetworkJobE"""
Connection,disconnect,044989da,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""N2nn3pia5local30LocalForceDisconnectNetworkJobE"""
Connection,disconnect,043de48b,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""NexProcessHostMigrationJob::NexCheckOldHostDisconnection"""
Connection,disconnect,0437ab8e,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""NexProcessHostMigrationJob::NexWaitCheckOldHostDisconnection"""
Connection,disconnect,042f68f3,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""StateDisconnectSyncCommunication"""
Connection,disconnect,042aae40,44 49 53 43 4f 4e 4e 45 43 54,DISCONNECT,,"ds ""WEAPON_INKLING_ROLLERINK_INSTANCE_WORK_ID_FLAG_DISCONNECT"""
Connection,disconnect,04243362,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""_ZN2nn3hid14DisconnectNpadERKj"""
Connection,disconnect,0424b9af,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""_ZN2nn3ldn10DisconnectEv"""
Connection,disconnect,0424bcc1,44 69 73 63 6f 6e 6e 65 63 74,Disconnect,,"ds ""_ZN2nn3ldn19GetDisconnectReasonEv"""
Connection,disconnect,0427f512,64 69 73 63 6f 6e 6e 65 63 74,disconnect,,"ds ""disconnect_off"""
Connection,disconnect,043deb37,64 69 73 63 6f 6e 6e 65 63 74,disconnect,,"ds ""disconnect_on"""
Connection,disconnect,0436a9eb,64 69 73 63 6f 6e 6e 65 63 74,disconnect,,"ds ""playing_frequent_disconnection"""
Connection,disconnect,0439bf13,64 69 73 63 6f 6e 6e 65 63 74,disconnect,,"ds ""set_panel_%dp_disconnect"""
Connection,retry,0424d546,72 65 74 72 79,retry,,"ds ""Connection died, retrying a fresh connect\n"""
Connection,retry,0434c760,52 45 54 52 59,RETRY,,"ds ""FIGHTER_STATUS_DASH_WORK_INT_RETRY_TURN_DASH_FRAME"""
Connection,retry,042b2a89,52 65 74 72 79,Retry,,"ds ""InGameRetryFiberedProcess"""
Connection,retry,0424d9d5,52 65 74 72 79,Retry,,"ds ""LanMatchJoinSessionJob::WaitForRetryJoinMatchmakeSession"""
Connection,retry,0439b71d,52 65 74 72 79,Retry,,"ds ""LanMatchRandomMatchmakeJob::WaitForRetryRandomMatchmake"""
Connection,retry,04328520,52 65 74 72 79,Retry,,"ds ""LdnHostMigrationJob::WaitRetry"""
Connection,retry,0437aa43,52 65 74 72 79,Retry,,"ds ""NatDetectionJob::StepRetry"""
Connection,retry,04410b0f,52 65 74 72 79,Retry,,"ds ""NexMatchJoinSessionJob::CleanupForRetryJoinMesh"""
Connection,retry,0436a6ae,52 65 74 72 79,Retry,,"ds ""NexMatchJoinSessionJob::WaitForRetryJoinMesh"""
Connection,retry,043283a0,52 65 74 72 79,Retry,,"ds ""NexMatchJointSessionJob::WaitStartRetryJoinMesh"""
Connection,retry,043385b7,52 65 74 72 79,Retry,,"ds ""NexMatchRandomMatchmakeJob::CleanupForRetryJoinMesh"""
Connection,retry,042d463c,52 65 74 72 79,Retry,,"ds ""NexMatchRandomMatchmakeJob::WaitForRetryJoinMesh"""
Connection,retry,043489ad,52 65 74 72 79,Retry,,"ds ""StateRetryPreparations"""
Connection,retry,04389a87,72 65 74 72 79,retry,,"ds ""get_retry_cost"""
Connection,retry,043cdc9f,72 65 74 72 79,retry,,"ds ""matching_retry"""
Connection,retry,042a1ecd,72 65 74 72 79,retry,,"ds ""mel_pause_kumite_retry"""
Connection,retry,04411e3b,72 65 74 72 79,retry,,"ds ""nam_goods_help_spirit_retry_ticket"""
Connection,retry,04291102,72 65 74 72 79,retry,,"ds ""nam_goods_spirit_retry_ticket"""
